Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.879.851-4,DANIEL,SANCHEZ,2025-07-24,,,
94443,77.880.308-9,INGENIERÍA,Y,2025-07-24,,
94444,77.880.525-1,2025-07-24,,,,
94445,77.880.762-9,LINEA,BASE,DIGITAL,SPA,2025-07-24
94446,77.880.807-2,CYR,EDIFICACION,SPA,2025-07-24,
94447,77.880.868-4,MLM,CONSULTORES,SPA,2025-07-24,
94448,77.882.333-0,CONSULTORÍAS,Y,2025-07-24,,
94449,77.882.529-5,XLUBS,SPA,2025-07-24,,
94450,77.882.722-0,PRODL,SPA,2025-07-24,,
94451,77.883.149-K,2025-07-24,,,,
94452,77.885.298-5,2025-07-24,,,,
