Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
56550,SERVICIOS,INTEGRALES,,,,
GUZMAN,Y,FUENTES,SPA,,,
56551,77.043.902-7,2025-07-24,,,,
KITS,Y,SIMULADORES,,,,
PARA,EL,CONTROL,DE,,,
56552,78.158.683-8,2025-07-24,,,,
ANDRÉS,GATICA,LAGOS,,,,
EMPRESA,INDIVIDUAL,DE,,,,
56553,76.830.706-7,BIOCTAVA,SPA,2025-07-24,,
56554,76.228.573-8,GONZALEZ,Y,GONZALEZ,2025-07-24,
56555,76.412.438-3,VIVELIMPIO,SPA,2025-07-24,,
56556,76.736.657-4,CONSULTORIAS,Y,2025-07-24,,
56557,76.231.611-0,2025-07-24,,,,
CONSUS,INGENIEROS,Y,,,,
56558,77.362.771-1,2025-07-24,,,,
56559,76.412.724-2,2025-07-24,,,,
