Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
"SERVICIOS,",ASESORIAS,Y,,,,
76.861.979-4,COMERCIALIZACIÓN,DE,2025-07-24,,,
70132,77.368.177-5,MAQUINARIA,Y,MECANICA,2025-07-24,
70133,76.866.228-2,ENOVUS,SPA,2025-07-24,,
70134,77.294.502-7,2025-07-24,,,,
70135,77.886.465-7,MUNDO,OFICINA,SPA,2025-07-24,
70136,76.296.977-7,2025-07-24,,,,
SALDIAS,PENA,Y,,,,
70137,77.427.950-4,2025-07-24,,,,
70138,76.297.326-K,Brumag,EIRL,2025-07-24,,
RYP,SEGURIDAD,PRIVADA,,,,
70139,77.583.727-6,Y,PREVENCION,DE,2025-07-24,
70140,77.886.756-7,HOUSE,PETS,SPA,2025-07-24,
70141,77.428.098-7,IMPORTADORA,CEFS,SPA,2025-07-24,
