Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
93862,JAVIER,ESCOBAR,,,,
93863,77.703.783-8,2025-07-24,,,,
O,Y,G,INSTALACIONES,,,
93864,77.579.409-7,2025-07-24,,,,
93865,77.704.128-2,LINARES,NOTICIA,SPA,2025-07-24,
93866,77.579.845-9,2025-07-24,,,,
"SANDRY,",FABRICA,DE,,,,
93867,77.705.211-K,REPOSTERÍA,Y,2025-07-24,,
93868,77.705.214-4,ESCOLAR,Y,PRIVADO,2025-07-24,
FERRETERIA,EL,PORTAL,,,,
93869,77.707.953-0,2025-07-24,,,,
93870,77.709.196-4,2025-07-24,,,,
93871,77.580.102-6,DONTEL,SPA,2025-07-24,,
93872,77.581.165-K,GRUPO,SAFE,CARE,SPA,2025-07-24
