Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.813.285-0,COMERCIALIZADORA,2025-07-24,,,,
97958,77.813.317-2,PAIFOR,SPA,2025-07-24,,
97959,77.813.557-4,PRODUCCIONES,2025-07-24,,,
97960,77.813.697-K,FERRAST,SPA,2025-07-24,,
JUAN,BARRA,SERVICIOS,,,,
97961,77.813.989-8,2025-07-24,,,,
EMPRESA,INDIVIDUAL,DE,,,,
97962,77.814.319-4,COMUNICACIÓN,DIGITAL,2025-07-24,,
RCS,ASESORIAS,E,,,,
97963,77.814.961-3,INSPECCIONES,TECNICAS,2025-07-24,,
97964,77.815.145-6,EL,RENACIDO,SPA,2025-07-24,
97965,77.815.682-2,OWURKAN,SPA,2025-07-24,,
97966,77.815.776-4,2025-07-24,,,,
METALICAS,C,Y,L,SPA,,
