Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
66781,77.216.769-5,AUTOMOTRIZ,Y,2025-07-24,,
PINTURA,R&M,SPA,,,,
66782,77.241.646-6,SIFEX,GROUP,SPA,2025-07-24,
ASESORIAS,Y,SERVICIOS,,,,
66783,77.232.750-1,2025-07-24,,,,
66784,77.217.009-2,2025-07-24,,,,
EMPRESA,DE,SEGURIDAD,,,,
66785,76.724.689-7,2025-07-24,,,,
VIGIAS,SECRURITY,SPA,,,,
66786,77.747.642-4,COMERCIAL,ELISSA,SPA,2025-07-24,
66787,77.414.100-6,INVERSIONES,ONE,2025-07-24,,
66788,77.136.481-0,TECNOLOGICAS,2025-07-24,,,
66789,77.119.602-0,2025-07-24,,,,
66790,77.232.835-4,2025-07-24,,,,
66791,76.724.775-3,2025-07-24,,,,
