Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
INGENIERIA,Y,CONSTRUCCION,,,,
SOCIEDAD,AGRICOLA,Y,,,,
99703,77.838.726-3,GANADERA,PARMA,Y,SILVA,2025-07-24
99704,77.838.923-1,2025-07-24,,,,
99705,77.838.936-3,JRC,MULTISERVICIOS,SPA,2025-07-24,
COMERCIAL,ARQUITECTURA,DE,,,,
99706,77.839.298-4,2025-07-24,,,,
99707,77.839.413-8,ALL,MUSIC,SPA,2025-07-24,
99708,77.840.398-6,2025-07-24,,,,
VILLARROEL,CASTILLO,E.I.R.L.,,,,
CLAUDIO,FUENTES,SERVICIOS,,,,
99709,77.841.444-9,2025-07-24,,,,
99710,77.841.477-5,2025-07-24,,,,
COMERCIALIZADORA,CMJ,SPA,,,,
SOCIEDAD,MEDICA,Y,DE,,,
99711,77.841.879-7,INVERSIONES,CREATIVE,MIND,2025-07-24,
SERVICIOS,DE,IMPRESIÓN,Y,,,
99712,77.842.108-9,PAPELERÍA,MARÍA,SEVERINO,E.I.,2025-07-24
