Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
97892,CONSTRUCTORA,LAGO,,,,
97893,77.790.460-4,2025-07-24,,,,
97894,77.791.842-7,2025-07-24,,,,
97895,77.792.696-9,CONSULTORA,SYSMART,2025-07-24,,
97896,77.792.708-6,MANTENCION,2025-07-24,,,
97897,77.792.893-7,2025-07-24,,,,
97898,77.792.949-6,LIFE,CLEAN,SPA,2025-07-24,
CUMBRE,SERVICIOS,Y,,,,
97899,77.793.073-7,SUMINISTROS,2025-07-24,,,
INVERSIONES,PRO,TG,,,,
97900,77.794.110-0,2025-07-24,,,,
SERVICIOS,DE,SALUD,,,,
INTEGRAL,Y,VENTA,DE,,,
97901,77.795.036-3,PRODUCTOS,ASOCIADOS,2025-07-24,,
DANIELA,PAZ,BARRÍA,,,,
97902,77.795.156-4,2025-07-24,,,,
