Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.737.923-2,SERVDENTAL,SPA,2025-07-24,,,
RIQUESOS,FOOD,TRUCK,,,,
93961,77.738.043-5,2025-07-24,,,,
93962,77.738.588-7,VELASQUEZ,TELLERIA,2025-07-24,,
93963,77.738.639-5,MULTI,JOB,SPA,2025-07-24,
93964,77.738.675-1,PROLASERMED,SPA,2025-07-24,,
93965,77.738.943-2,2025-07-24,,,,
SERVICIO,INTEGRAL,DE,,,,
93966,77.739.125-9,2025-07-24,,,,
93967,77.739.317-0,2025-07-24,,,,
INGENIERIA,ELECTRICA,Y,,,,
93968,77.739.927-6,OBRAS,CIVILES,ARAYA,2025-07-24,
93969,77.740.518-7,2025-07-24,,,,
COMERCIAL,ZEMRA,SPA,,,,
SOLAR,Y,CORREA,,,,
93970,77.741.156-K,2025-07-24,,,,
