Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.917.267-8,GRUPO,BRASILIA,SPA,2025-07-24,,
94540,77.917.639-8,CYJ,IMPRESORES,SPA,2025-07-24,
94541,77.918.695-4,2025-07-24,,,,
DAM,ALAM,FOO,,,,
94542,77.919.013-7,BECERRA,AGUA,2025-07-24,,
94543,77.919.437-K,2025-07-24,,,,
94544,77.920.074-4,2025-07-24,,,,
ARX,Y,TOLIC,ASOCIADOS,,,
SANTIAGO,CAR,WASH,,,,
94545,77.921.085-5,2025-07-24,,,,
94546,77.921.644-6,EXPORTACIONES,2025-07-24,,,
94547,77.921.701-9,2025-07-24,,,,
94548,77.923.277-8,FERREQUINTA,SPA,2025-07-24,,
94549,77.924.177-7,SUSTENTA,ENERGY,SPA,2025-07-24,
