Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
72879,SOCIEDAD,COMERCIAL,,,,
EL,DESPERTAR,SPA,,,,
72880,76.424.792-2,IVETTE,CAMPOS,2025-07-24,,
72881,77.991.042-3,2025-07-24,,,,
72882,76.807.839-4,RAPAMUSIC,SPA,2025-07-24,,
72883,77.455.003-8,ALKATEC,SPA,2025-07-24,,
72884,77.414.573-7,2025-07-24,,,,
EME,INGENIERIA,CHILE,,,,
72885,76.424.999-2,2025-07-24,,,,
72886,77.991.731-2,2025-07-24,,,,
72887,76.808.185-9,MITEC,INVERSIONES,SPA,2025-07-24,
72888,76.968.703-3,2025-07-24,,,,
72889,76.990.134-5,THE,ROCK,SPA,2025-07-24,
