Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
68360,ACADEMIA,DE,DANZA,,,
68361,77.491.534-6,CONSULTORIA,KAIZEN,2025-07-24,,
68362,77.286.309-8,VASA,SPA,2025-07-24,,
68363,76.219.905-K,Movilidad,Total,S.A.,2025-07-24,
68364,76.793.173-5,CONSTRUCCIÓN,3M,2025-07-24,,
E,Y,M,CLIMATIZACION,,,
68365,77.206.761-5,2025-07-24,,,,
FRESCA,DE,LA,,,,
68366,77.492.991-6,2025-07-24,,,,
68367,77.305.457-6,2025-07-24,,,,
68368,76.547.867-7,ASESORÍAS,EN,2025-07-24,,
INGENIERÍA,PABLO,PATRI,,,,
QUIMICA,INDUSTRIAL,Y,,,,
68369,77.182.450-1,COMERCIAL,SALIMAX,2025-07-24,,
LÓPEZ,&,EGUILUZ,,,,
68370,77.207.439-5,2025-07-24,,,,
