Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
82668,77.909.154-6,INDUSTRIALES,SOCIEDAD,2025-07-24,,
82669,77.378.818-9,MANTENIMIENTO,Y,2025-07-24,,
82670,77.950.418-2,2025-07-24,,,,
82671,77.903.691-K,CLIMASACH,SPA,2025-07-24,,
82672,77.378.938-K,2025-07-24,,,,
82673,77.950.592-8,FUENTES,Y,MUÑOZ,2025-07-24,
82674,78.029.917-7,2025-07-24,,,,
KOENING,VARGAS,SPA,,,,
82675,77.379.856-7,IMPRITZ,SPA,2025-07-24,,
82676,77.950.981-8,"CONSULTORA,",ASESORÍA,2025-07-24,,
Y,GESTIÓN,PAOLA,,,,
82677,77.903.991-9,UNIVERSO,KIDS,SPA,2025-07-24,
82678,77.953.337-9,2025-07-24,,,,
