Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
GRUPO,HIDRO,ENERGY,,,,
87775,78.139.046-1,2025-07-24,,,,
87776,77.056.891-9,V&amp;C,ALUMINIOS,SPA,2025-07-24,
87777,78.088.274-3,MARTIKA,CHILE,SPA,2025-07-24,
87778,78.139.646-K,INVERSION,VERSATIL,SPA,2025-07-24,
87779,77.110.596-3,2025-07-24,,,,
87780,78.088.547-5,2025-07-24,,,,
SERVICIOS,DE,ASESORÍA,,,,
87781,77.654.702-6,2025-07-24,,,,
AG,INGENIERIA,Y,,,,
87782,77.110.613-7,2025-07-24,,,,
87783,78.089.194-7,2025-07-24,,,,
87784,78.139.734-2,MUVACOM,SPA,2025-07-24,,
