Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.271.345-2,CASINOS,DEL,SUR,SPA,2025-07-24,
70023,77.290.944-6,Maxval,spa,2025-07-24,,
70024,77.291.259-5,2025-07-24,,,,
70025,77.360.642-0,2025-07-24,,,,
SERVICIO,DE,CAFETERIA,,,,
70026,77.424.372-0,2025-07-24,,,,
ADRIANA,WILSON,E.I.R.L.,,,,
CASAS,PREFABRICADAS,E,,,,
INNOVACIÓN,EN,OBRAS,,,,
70027,76.662.286-0,2025-07-24,,,,
70028,77.291.711-2,UNILEARN,SPA,2025-07-24,,
70029,77.360.766-4,2025-07-24,,,,
AF7000,FIRE,PROTECTION,,,,
70030,76.662.519-3,2025-07-24,,,,
70031,77.271.996-5,MOVARA,SPA,2025-07-24,,
