Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
84130,COMERCIAL,BRINE,CHILE,,,
84131,78.022.964-0,2025-07-24,,,,
84132,78.014.409-2,2025-07-24,,,,
84133,77.965.436-2,OM,SANTA,CRUZ,SPA,2025-07-24
84134,77.926.398-3,2025-07-24,,,,
SERVICIOS,LA,GOTA,,,,
84135,78.103.564-5,2025-07-24,,,,
84136,77.973.379-3,2025-07-24,,,,
RADIO,SUPERSOL,CHILE,,,,
84137,77.950.452-2,2025-07-24,,,,
84138,77.501.709-0,2025-07-24,,,,
84139,78.023.618-3,2025-07-24,,,,
84140,78.014.608-7,INFOTECAYSEN,SPA,2025-07-24,,
84141,78.023.633-7,VITATRONICS,SPA,2025-07-24,,
