Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
MADEAL,INGENIERÍA,&,,,,
87938,77.061.464-3,2025-07-24,,,,
SERVICIOS,DIVETEC,SPA,,,,
87939,78.119.327-5,2025-07-24,,,,
VENTA,DE,ARTICULOS,DE,,,
FERRETERÍA,Y,LIMPIEZA,,,,
87940,78.158.337-5,2025-07-24,,,,
IMMA,MARÍA,IGLESIAS,,,,
87941,77.061.554-2,2025-07-24,,,,
LOS,RÍOS,SPA,,,,
87942,78.257.820-0,COMUNICACIONES,2025-07-24,,,
87943,77.116.094-8,FABRICA,DE,MUEBLES,2025-07-24,
87944,78.093.207-4,HIDRODIESEL,CHILE,SPA,2025-07-24,
87945,78.148.559-4,2025-07-24,,,,
87946,79.980.070-5,2025-07-24,,,,
DE,SALUD,LIMITADA,,,,
GSC,CHILE,SERVICIOS,,,,
87947,78.094.103-0,2025-07-24,,,,
