Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.685.065-9,FUEGO,Y,SABOR,SPA,2025-07-24,
97451,77.685.091-8,3L,CHILE,SPA,2025-07-24,
97452,77.685.529-4,2025-07-24,,,,
97453,77.685.585-5,2025-07-24,,,,
97454,77.685.792-0,OSVALDO,DEL,CARMEN,2025-07-24,
FLORES,COLIMÁN,E.I.R.L.,,,,
97455,77.686.589-3,AQUACLEANN,SPA,2025-07-24,,
P,&,M,COMERCIAL,,,
97456,77.686.613-K,2025-07-24,,,,
97457,77.687.538-4,2025-07-24,,,,
97458,77.687.671-2,2025-07-24,,,,
97459,77.687.889-8,RECELTEC,SPA,2025-07-24,,
SERVICIOS,CONTABLES,Y,,,,
97460,77.688.161-9,TRIBUTARIOS,VICTOR,2025-07-24,,
