Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
ID,RUT,Proveedor,Razón,Social,,,
71240,ASESORÍAS,JURÍDICAS,SEBASTIÁN,HIPÓLITO,,,
71241,77.340.576-K,ENERGÍA,DEL,VALLE,SPA,2025-07-24,
71242,77.929.017-4,J,&,C,SERVICIOS,SPA,2025-07-24
71243,77.362.254-K,FERRETERIA,CRISTIAN,MARCELO,CAROD,E.I.R.L.,2025-07-24
71244,76.913.358-5,MIRINDA,SPA,2025-07-24,,,
71245,76.726.566-2,ABOGADO,MAX,TRONCOSO,MORENO,E.I.R.L.,2025-07-24
71246,77.341.152-2,M.A.O,SPA,2025-07-24,,,
REUTILIZACION,TEXTIL,MATA,PIRI,PIRI,,,
71247,77.431.203-K,2025-07-24,,,,,
DOMINIQUE,PARADA,E.I.R.L.,,,,,
Soc.,Com.,Gestión,de,Recursos,Eléctricos,y,
71248,76.352.069-2,2025-07-24,,,,,
71249,76.914.520-6,PROTOTIPOS,MEDICOS,E,INDS,LTDA,2025-07-24
FELIPE,MADRID,INGENIERIA,Y,CONSTRUCCION,,,
71250,77.479.124-8,2025-07-24,,,,,
71251,77.447.523-0,IETEL,SPA,2025-07-24,,,
