Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.803.910-9,INVERSIONES,SAN,2025-07-24,,,
76554,77.579.593-K,MEDICAL,PLAZA,SPA,2025-07-24,
76555,77.128.047-1,2025-07-24,,,,
"SEGURIDAD,",SERVICIO,Y,,,,
76556,77.687.037-4,2025-07-24,,,,
76557,77.803.919-2,2025-07-24,,,,
SOLUTIONS,JF,SPA,,,,
76558,78.153.325-4,2025-07-24,,,,
76559,77.579.598-0,2025-07-24,,,,
76560,77.652.496-4,M&R,SPA,2025-07-24,,
76561,77.687.056-0,2025-07-24,,,,
76562,78.153.374-2,RENACIMIENTO,SPA,2025-07-24,,
