Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.744.626-6,CDECOMPANY,SPA,2025-07-24,,,
74456,77.042.565-4,2025-07-24,,,,
74457,77.514.773-3,QUANTUM,HEALTH,SPA,2025-07-24,
74458,77.598.525-9,CONSTRUCCIONES,ISAAC,2025-07-24,,
HUENUVIL,PACHECO,SPA,,,,
74459,76.880.424-9,2025-07-24,,,,
LA,PELOTA,ES,MÍA,SPA,,
74460,77.516.075-6,2025-07-24,,,,
74461,77.573.846-4,COMUNICACIONES,WALL,SPA,2025-07-24,
74462,76.880.589-K,TRALKASOLAR,SPA,2025-07-24,,
MARÍA,PAZ,SOTOMAYOR,,,,
74463,77.516.522-7,2025-07-24,,,,
74464,77.487.195-0,BOUVUK,SPA,2025-07-24,,
LEGAL,PUBLISHING,CHILE,,,,
74465,77.532.650-6,2025-07-24,,,,
