Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.429.294-2,CLAUDIA,TORRES,SPA,2025-07-24,,
92985,96.806.980-2,TELECOMUNICACIONES,S,2025-07-24,,
92986,77.427.767-6,EGGMO,INVERSIONES,SPA,2025-07-24,
92987,77.429.917-3,PAPERLUX,SPA,2025-07-24,,
OPTICA,CLARA,VISION,,,,
92988,77.427.774-9,2025-07-24,,,,
92989,77.430.394-4,MEMACK,SPA,2025-07-24,,
92990,96.573.600-K,BCI,Seguros,Vida,S.A,2025-07-24
DBO5,TRATAMIENTO,DE,,,,
92991,77.432.107-1,2025-07-24,,,,
RESIDUOS,LIQUIDOS,SPA,,,,
EMPRESA,DE,AGUA,,,,
92992,96.577.460-2,POTABLE,MELIPILLA,2025-07-24,,
KILLARI,UNA,CARICIA,,,,
92993,77.432.163-2,2025-07-24,,,,
PARA,EL,ALMA,SPA,,,
92994,96.587.150-0,Hotel,Nippon,S.A.,2025-07-24,
