Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.614.088-0,EQUIPOS,E,INSUMOS,2025-07-24,,
MÉDICOS,INGEMED,SPA,,,,
63539,77.273.275-9,LAS,CORNELIAS,SPA,2025-07-24,
Paula,Gómez,Vera,,,,
63540,76.037.934-4,Producciones,2025-07-24,,,
63541,77.011.325-3,ECOPAL,SERVICIOS,SPA.,2025-07-24,
63542,77.273.526-K,MAGA,ECO,SPA,2025-07-24,
63543,77.092.285-2,2025-07-24,,,,
JUAN,FERMIN,GUTIERREZ,,,,
63544,76.303.707-K,PEDREROS,PESCA,Y,2025-07-24,
63545,76.038.539-5,VCD,SERVICIOS,LIMITADA,2025-07-24,
RODRIGO,HERMOSILLA,Y,,,,
63546,77.006.125-3,2025-07-24,,,,
63547,77.092.325-5,INNOVACION,CREATING,2025-07-24,,
