Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
37574,CALBUMED,INSUMOS,,,,
Pedro,Riquelme,&,,,,
37575,76.636.398-9,2025-07-24,,,,
H,CÍRCULO,TRANSPORTE,,,,
37576,77.582.558-8,2025-07-24,,,,
37577,76.636.791-7,Colorbri,Spa,2025-07-24,,
37578,77.582.757-2,2025-07-24,,,,
37579,76.636.814-K,2025-07-24,,,,
37580,77.583.269-K,2025-07-24,,,,
37581,76.636.878-6,FUGAZ,STORE,LIMITADA,2025-07-24,
37582,77.583.445-5,HERRERA,Y,COMPANIA,2025-07-24,
37583,76.636.944-8,2025-07-24,,,,
37584,77.583.605-9,ARSE,MEDIOS,SPA,2025-07-24,
37585,76.638.003-4,TAKHION,SPA,2025-07-24,,
