Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.522.355-3,ESTAY,RODRIGUEZ,SPA,2025-07-24,,
93308,77.522.747-8,CONTRAKORRIENTE,2025-07-24,,,
93309,77.523.524-1,2025-07-24,,,,
93310,77.523.886-0,2025-07-24,,,,
VENTA,DE,REPTOS,Y,,,
93311,77.524.267-1,2025-07-24,,,,
MECANICA,EN,GRAL,E.I.R.,,,
93312,77.526.150-1,HIDALGO,CUEVAS,Y,CIA,2025-07-24
93313,77.526.807-7,GROLLMUS,ENFERMERÍA,2025-07-24,,
93314,77.526.921-9,2025-07-24,,,,
93315,77.527.123-K,2025-07-24,,,,
93316,77.528.118-9,2025-07-24,,,,
93317,77.528.355-6,SIMBIOTEK,SPA,2025-07-24,,
