Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
74333,SERVICIOS,INDUSTRIALES,,,,
INTEGRALES,JP,SPA,,,,
74334,76.872.278-1,2025-07-24,,,,
PAMELA,ROJAS,CARRASCO,,,,
PRODUCTORA,DE,EVENTOS,,,,
74335,77.038.214-9,FREDDY,EDUARDO,VARGAS,2025-07-24,
74336,77.591.433-5,HENRÍQUEZ,&,SILVA,SPA,2025-07-24
74337,77.569.445-9,WEBER,COMERCIAL,SPA,2025-07-24,
74338,77.593.066-7,GEONOVA,SPA,2025-07-24,,
74339,77.482.925-3,ING,GENMAQ,SPA,2025-07-24,
74340,77.510.375-2,COMERCIALIZACION,Y,2025-07-24,,
74341,77.527.051-9,2025-07-24,,,,
74342,77.597.288-2,ETP,TRAVEL,SPA,2025-07-24,
74343,77.593.791-2,R&D,TEAM,SPA,2025-07-24,
