Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.133.528-4,SYA,CONTINENTAL,SPA,2025-07-24,,
64630,77.319.775-K,2025-07-24,,,,
64631,77.131.264-0,2025-07-24,,,,
SOC,COM,Y,DE,RADIO,,
64632,76.609.180-6,DIFUSION,VIDA,NUEVA,DE,2025-07-24
64633,77.665.981-9,DOS,ALAMOS,SPA,2025-07-24,
ECO,PLÁSTICOS,CHILE,,,,
64634,77.131.668-9,2025-07-24,,,,
64635,77.080.078-1,ACCIÓN,TI,SPA,2025-07-24,
Transportes,San,Francisco,,,,
64636,76.610.888-1,2025-07-24,,,,
64637,77.133.975-1,PETVET,SPA,2025-07-24,,
64638,77.151.784-6,NOVACLEAN,SPA,2025-07-24,,
64639,77.666.095-7,2025-07-24,,,,
64640,77.134.421-6,2025-07-24,,,,
