Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
67130,SERVICIOS,INTEGRALES,,,,
67131,77.427.473-1,E.S.F.E,SYSTEMS,SPA,2025-07-24,
67132,77.148.135-3,2025-07-24,,,,
EMPRESA,INDIVIDUAL,DE,,,,
67133,76.172.766-4,MARTINEZ,CORDERO,2025-07-24,,
67134,77.764.254-5,2025-07-24,,,,
67135,77.427.817-6,LABORATORIO,CLINI,SPA,2025-07-24,
67136,77.148.151-5,HYDRON,SPA,2025-07-24,,
67137,77.227.137-9,ENERLY,SPA,2025-07-24,,
67138,77.765.171-4,PIRQUE,SPA,2025-07-24,,
67139,76.744.187-8,2025-07-24,,,,
