Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
106088,REPUESTOS,E,INSUMOS,,,
VAN,PATAGONIA,PRO,,,,
106089,78.000.619-6,2025-07-24,,,,
106090,78.000.831-8,PATRON,CHILE,SPA,2025-07-24,
GESTIÓN,ESTRATÉGICA,Y,,,,
106091,78.001.889-5,SERVICIOS,DE,2025-07-24,,
MARIN,DAÑOBEITIA,E.I.R.,,,,
DGR,CONSTRUCCIÓN,Y,,,,
106092,78.002.199-3,2025-07-24,,,,
106093,78.002.596-4,2025-07-24,,,,
AROMAS,PUERTO,VARAS,,,,
106094,78.002.687-1,Y,CLIMATIZACION,2025-07-24,,
AGUILAR,Y,MUÑOZ,SPA,,,
106095,78.002.707-K,2025-07-24,,,,
106096,78.003.046-1,BUSES,B&O,SPA,2025-07-24,
106097,78.003.104-2,2025-07-24,,,,
