Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.165.225-5,ELECTROLED,SPA,2025-07-24,,,
68055,77.286.945-2,2025-07-24,,,,
68056,77.473.804-5,2025-07-24,,,,
68057,77.191.341-5,PRODELED,SPA,2025-07-24,,
68058,77.288.144-4,ÁRBITROS,DEL,MAULE,2025-07-24,
68059,77.301.516-3,BALADNA,SPA,2025-07-24,,
68060,77.474.803-2,2025-07-24,,,,
68061,77.191.432-2,HYBRIX,SPA,2025-07-24,,
VIÑEDOS,TU,AGUA,,,,
68062,77.288.428-1,HECTOR,RODOLFO,2025-07-24,,
CANDIA,IBARRA,E.I.R.L.,,,,
68063,76.773.977-K,MARIA,FRANCISCA,PINTO,2025-07-24,
68064,77.474.826-1,TRANSPORTES,VALENTIN,2025-07-24,,
