Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
62902,DISTRIBUIDORA,TOVAR,,,,
62903,77.067.119-1,2025-07-24,,,,
62904,77.005.651-9,UGO,PROVIDENCIA,2025-07-24,,
62905,76.002.941-6,-,2025-07-24,,,
62906,77.590.633-2,2025-07-24,,,,
62907,77.067.717-3,2025-07-24,,,,
62908,76.521.144-1,2025-07-24,,,,
ORTEGA,SCHMIDT,E.I.R.L.,,,,
62909,99.569.510-3,ISAHYF,S,A,2025-07-24,
62910,76.663.339-0,DURAN,HENRIQUEZ,E.I.R.,2025-07-24,
62911,76.990.805-6,2025-07-24,,,,
CENTRO,MEDICO,Y,,,,
62912,78.531.240-6,RADIOLOGICO,QULICURA,2025-07-24,,
