Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
Y,SALAZAR,LIMITADA,,,,
COMERCIAL,EL,HUAPE,,,,
94117,77.791.484-7,2025-07-24,,,,
94118,77.791.768-4,MEDICOS,TRAUMA,VEN,2025-07-24,
94119,77.602.801-0,COMERCIAL,TECMAT,SPA,2025-07-24,
TRANSPORTES,VALLE,LA,,,,
94120,77.791.796-K,2025-07-24,,,,
94121,77.791.924-5,S.S.A.,SPA,2025-07-24,,
94122,77.603.227-1,WORKCAPIT,SPA,2025-07-24,,
94123,77.603.494-0,2025-07-24,,,,
94124,77.603.789-3,VIOLETA,RECICLA,SPA,2025-07-24,
94125,77.792.456-7,2025-07-24,,,,
SOCIEDAD,COMERCIAL,E,,,,
94126,77.605.610-3,2025-07-24,,,,
INDUSTRIAL,FASET,LTDA,,,,
