Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
65762,OBRAS,CIVILES,VIFER,,,
PAULO,ESTEBAN,LOYOLA,,,,
65763,76.670.825-0,VILLAR,AIRE,ACONDICIONADO,2025-07-24,
A&J,INGENIERÍA,Y,SERVICIOS,,,
65764,76.671.675-K,2025-07-24,,,,
65765,77.082.084-7,CINE,VALORES,SPA,2025-07-24,
65766,77.188.498-9,MECHAICO,SPA,2025-07-24,,
EL,QUINCHO,ESPACIO,,,,
65767,77.716.171-7,2025-07-24,,,,
INSTRUMENTS,&,CONTROLS,,,,
65768,77.084.424-K,2025-07-24,,,,
65769,77.371.569-6,TENDENCIA,ROLLER,SPA,2025-07-24,
65770,77.716.416-3,INVERSIONES,KAHUA,SPA,2025-07-24,
65771,76.420.797-1,E&E,SERVICIOS,LIMITADA,2025-07-24,
SOC,DE,SERVICIOS,TRANSBE,,,
65772,76.116.640-9,2025-07-24,,,,
65773,77.188.761-9,TU,RECICLA,SPA,2025-07-24,
