Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización,
76.227.360-8,DIASEAL,2025-07-24,,,,,
sociedad,de,inversiones,,,,,
42815,76.230.392-2,2025-07-24,,,,,
42816,76.215.934-1,biologika,s.p.a,2025-07-24,,,
42817,76.180.751-K,LOS,VASQUEZ,LIMITADA,2025-07-24,,
ASFALTOS,QUIMICOS,Y,,,,,
42818,76.103.677-7,CONSTRUCCIONES,2025-07-24,,,,
42819,77.814.837-4,INTEGRAL,SER,2025-07-24,,,
42820,76.230.752-9,VSM,ASOCIADOS,SPA,2025-07-24,,
42821,77.834.345-2,SOLUCIONES,Q,Y,O,SPA,2025-07-24
42822,18.876.157-7,2025-07-24,,,,,
42823,76.104.711-6,2025-07-24,,,,,
42824,77.834.447-5,2025-07-24,,,,,
