Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76034,Sonido,e,Iluminación,,,
76035,77.683.151-4,ZAMEC,SPA,2025-07-24,,
Y,ASESORÍAS,DE,,,,
76036,77.554.885-1,2025-07-24,,,,
&,ASOCIADOS,SPA,,,,
76037,78.129.797-6,2025-07-24,,,,
76038,76.577.993-6,SETVAL,SPA,2025-07-24,,
76039,77.070.279-8,ASCENSORES,Y,2025-07-24,,
SERVICIOS,MÉDICOS,Y,,,,
76040,77.555.379-0,2025-07-24,,,,
SOCIEDAD,COMERCIAL,P,,,,
76041,77.664.816-7,2025-07-24,,,,
Y,V,LAS,ARAÑAS,SPA,,
76042,78.129.881-6,EMPRESARIALES,GRADO,2025-07-24,,
76043,76.578.332-1,ASYMA,LIMITADA,2025-07-24,,
