Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
71072,GASTRONOMIA,Y,TURISMO,COLL,Y,COMPANIA,
71073,77.416.830-3,TURISMO,CASAGRANDE,LIMITADA,2025-07-24,,
71074,77.475.759-7,AGENCIA,DE,COMUNICACIONES,NEXO,SPA,2025-07-24
71075,77.355.582-6,TRANSPORTES,ARRATIA,SPA,2025-07-24,,
71076,77.417.099-5,SOCIEDAD,DE,CAPACITACIONES,CHILE,SPA,2025-07-24
71077,76.907.818-5,ENGAGEMENT,SPA,2025-07-24,,,
71078,77.921.708-6,ARIDOS,PUCON,SPA,2025-07-24,,
71079,77.355.880-9,BAZAR,Y,LIBRERIA,VICTORIA,LIMITADA,2025-07-24
71080,77.419.767-2,IMPORTADORA,Y,EXPORTADORA,JULYAM,SPA,2025-07-24
CONSULTA,MEDICA,Y,DOMICILIARIA,ARAUCANIA,,,
71081,77.626.631-0,2025-07-24,,,,,
SERVICIOS,DE,SEGURIDAD,PRIVADA,HAPA'O,,,
71082,77.323.498-1,2025-07-24,,,,,
71083,77.332.658-4,W,PROTECTION,SPA,2025-07-24,,
