Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.963.884-7,M&C,E,HIJOS,LIMITADA,2025-07-24,
82853,76.905.576-2,2025-07-24,,,,
82854,77.903.761-4,PERFECT,CLIMA,SPA,2025-07-24,
SOCIEDAD,MEZA,Y,,,,
82855,77.914.143-8,2025-07-24,,,,
82856,76.905.665-3,TYSEC,SPA,2025-07-24,,
82857,77.903.877-7,ARTETERAPIA,TIGRE,SPA,2025-07-24,
82858,77.964.710-2,2025-07-24,,,,
DIVEROL,CHILE,LIMITADA,,,,
82859,77.911.937-8,EFFECTIVE,TRAINING,SPA,2025-07-24,
82860,77.904.894-2,LH.I,SPA,2025-07-24,,
82861,77.964.746-3,2025-07-24,,,,
82862,77.912.610-2,COMUNICACIONES,2025-07-24,,,
82863,77.905.397-0,2025-07-24,,,,
