Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.862.147-0,INNOVA,COR,LTDA,2025-07-24,,
MADASH,INGENIERIA,Y,,,,
70143,76.866.307-6,2025-07-24,,,,
MAKANA,BIKES,JOSÉ,,,,
70144,77.368.886-9,IGNACIO,FUENZALIDA,2025-07-24,,
70145,77.296.863-9,ARGENTO,INGENIERIA,SPA,2025-07-24,
70146,77.394.026-6,COMERCIALIZADORA,DE,2025-07-24,,
ALIMENTOS,PATAGON,SPA,,,,
70147,76.863.594-3,SUMUS,SPA,2025-07-24,,
70148,76.297.616-1,2025-07-24,,,,
70149,77.886.771-0,LORCAN,CUMIO,SPA,2025-07-24,
70150,77.282.327-4,VITUEM,SPA,2025-07-24,,
70151,77.428.359-5,GLOBAL-TEC,SPA,2025-07-24,,
70152,76.297.759-1,2025-07-24,,,,
INTEGRAL,AL,SPA,,,,
