Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.482.262-5,"audiovisuales,",marketing,2025-07-24,,,
62057,76.978.278-8,2025-07-24,,,,
TORNERIA,PEDRO,JUAN,,,,
62058,77.211.775-2,EMPRESA,INDIVIDUAL,DE,2025-07-24,
62059,76.233.883-1,TEL,AND,SERVICE,EIRL,2025-07-24
62060,77.040.771-0,2025-07-24,,,,
PINTURAS,LEBER,SPA,,,,
C,Y,B,SERVICIOS,,,
62061,77.035.736-5,MEDICOS,INTEGRALES,2025-07-24,,
62062,90.310.000-1,GASCO,S.A.,2025-07-24,,
62063,77.212.036-2,MERKATO,SpA,2025-07-24,,
62064,76.952.121-6,WAVE,SURF,CLUB,SPA,2025-07-24
62065,90.635.000-9,TELEFONICA,CHILE,S.A.,2025-07-24,
62066,9.814.849-3,2025-07-24,,,,
