Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.578.673-6,FEED,SPA,2025-07-24,,,
97045,78.006.334-3,2025-07-24,,,,
MELY,AYIN,TURISMO,Y,,,
97046,77.579.348-1,2025-07-24,,,,
97047,77.580.109-3,2025-07-24,,,,
97048,77.580.236-7,2025-07-24,,,,
VALERIA,RAMIREZ,SPA,,,,
"DROGUETT,",CABEZAS,Y,,,,
97049,77.581.688-0,2025-07-24,,,,
97050,78.006.671-7,TLC,CAPACITACIÓN,SPA,2025-07-24,
97051,77.581.812-3,CALLF,SPA,2025-07-24,,
BANQUETERÍA,JOSE,LUIS,,,,
97052,77.582.774-2,2025-07-24,,,,
BUSTOS,VIVANCO,E.I.R.L.,,,,
97053,77.582.822-6,2025-07-24,,,,
97054,78.007.071-4,2025-07-24,,,,
