Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
36451,DIANA,LUCIA,RICO,,,
RODRÍGUEZ,E.,I.,R.,L,,
36452,77.443.358-9,2025-07-24,,,,
FORMACIÓN,PABLO,A.,,,,
COELLO,G.,E.I.R.L.,,,,
36453,77.444.389-4,LAS,NIEVES,SPA,2025-07-24,
36454,77.445.763-1,2025-07-24,,,,
36455,76.512.130-2,2025-07-24,,,,
RODRIGUEZ,LAGO,E.I.R.L.,,,,
36456,77.446.804-8,FANBOOKS,SPA,2025-07-24,,
montajes,y,servicios,,,,
36457,76.514.931-2,2025-07-24,,,,
industriales,cristian,cament,,,,
36458,77.447.544-3,FOOD,POWER,SPA,2025-07-24,
36459,76.515.022-1,NIVEL4,SpA,2025-07-24,,
36460,77.447.898-1,VERT,PRO,SPA,2025-07-24,
36461,76.515.076-0,MARCHANT,EIRL,2025-07-24,,
