Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
77.420.538-1,M&T,CORREDORES,SPA,2025-07-24,,,
71085,76.899.873-6,PUERTA,ROJA,SPA,2025-07-24,,
71086,77.323.680-1,LABORATORIO,AMERICAN,DENTAL,ART.,LTDA.,2025-07-24
71087,77.332.901-K,COMERCIAL,RAPEL,SPA,2025-07-24,,
71088,76.716.357-6,MAYI,SPA,2025-07-24,,,
71089,76.900.245-6,CONSORCIO,C,&,G,SPA,2025-07-24
71090,77.439.631-4,PUBLICIDAD,PUBLILED,LIMITADA,2025-07-24,,
71091,77.333.504-4,TALLER,MECANICO,FELIPE,FERRADA,E.I.R.L.,2025-07-24
71092,77.323.701-8,ELECTRO,FAST,SPA,2025-07-24,,
71093,77.440.145-8,FARMAQUINTA,SPA,2025-07-24,,,
71094,77.334.439-6,RENT,A,CAR,TEPUAL,LIMITADA,2025-07-24
71095,77.323.969-K,PRB,AUTOMOTRIZ,SPA,2025-07-24,,
