Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
84685,CAPACITACIONES,IDALIA,,,,
84686,78.045.072-K,2025-07-24,,,,
84687,78.050.514-1,KOFFY,EVENTOS,SPA,2025-07-24,
84688,77.994.843-9,PIRATAS,TCG,LIMITADA,2025-07-24,
84689,77.531.658-6,CIDMED,SPA,2025-07-24,,
84690,76.955.852-7,2025-07-24,,,,
84691,77.531.804-K,FIDELOGIST,SPA,2025-07-24,,
84692,77.948.287-1,2025-07-24,,,,
SERVICIOS,ÑIRRIAN,SPA,,,,
84693,78.045.861-5,2025-07-24,,,,
S&A,SUR,LIMITADA,,,,
84694,77.989.531-9,DT,INSIGHT,SPA,2025-07-24,
84695,77.948.418-1,MON,AMOUR,SPA,2025-07-24,
