Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
95530,ASTILLERO,TEATRO,,,,
95531,78.153.058-1,MIL,PROTECCION,SPA,2025-07-24,
95532,78.153.296-7,2025-07-24,,,,
95533,78.154.104-4,2025-07-24,,,,
95534,78.154.797-2,EVENTIS360,SPA,2025-07-24,,
95535,78.156.047-2,2025-07-24,,,,
FIGUEROA,&,DONOSO,,,,
CONSULTORA,LEGAL,E,,,,
95536,78.156.423-0,2025-07-24,,,,
95537,78.157.163-6,CENTRAL,COMPRAS,SPA,2025-07-24,
95538,78.157.761-8,NM,ELECTRICIDAD,SPA,2025-07-24,
95539,78.157.823-1,COMERCIALIZADORA,Y,2025-07-24,,
95540,78.158.515-7,INFOR,&,PIXEL,SPA,2025-07-24
