Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.827.520-1,INVERSIONES,SURIA,2025-07-24,,,
95630,78.324.870-0,SERVICIO,TECNICO,Y,2025-07-24,
VENTA,DE,ACCESORIOS,,,,
95631,77.827.713-1,2025-07-24,,,,
Distribuidora,Nacional,de,,,,
95632,78.339.640-8,2025-07-24,,,,
Articulos,de,Seguridad,,,,
95633,77.828.727-7,GALGA,PUBLICIDAD,SPA,2025-07-24,
95634,78.339.960-1,JARDIN,INFANTIL,2025-07-24,,
SERVICIOS,Y,POZOS,,,,
95635,77.828.748-K,2025-07-24,,,,
95636,77.828.915-6,2025-07-24,,,,
ADMINIST,E,INVERSIONES,,,,
95637,78.341.590-9,2025-07-24,,,,
R,Y,P,LTDA,,,
H,R,A,INGENIERIA,CIVIL,,
95638,78.354.700-7,2025-07-24,,,,
