Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
INGENIERIA,Y,GESTION,,,,
76.552.192-0,AMBIENTAL,ENLACES,2025-07-24,,,
MOTO,FULL,EXPRESS,,,,
63570,77.089.789-0,2025-07-24,,,,
B,M,U,CONSTRUCTORA,E,,
63571,77.007.050-3,2025-07-24,,,,
63572,76.303.950-1,DUOMO,CORP,S.A,2025-07-24,
63573,76.552.247-1,THECNO,MOTORS,SPA,2025-07-24,
63574,77.614.864-4,MY,PARTNER,SPA,2025-07-24,
63575,77.031.920-K,2025-07-24,,,,
63576,76.684.288-7,G-CONTROLS,SPA,2025-07-24,,
63577,76.304.098-4,DE,EVENTOS,OPCION,2025-07-24,
63578,76.553.245-0,INCONSULTING,SPA,2025-07-24,,
Vive,ingenieria,y,,,,
63579,77.093.416-8,2025-07-24,,,,
