Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
84229,78.107.308-3,2025-07-24,,,,
84230,78.028.907-4,2025-07-24,,,,
POR,EMPRESAS,KARLA,,,,
PALOMINO,REYES,E.I.R.L.,,,,
84231,77.977.953-K,DEPORTES,URZUA,SPA,2025-07-24,
84232,77.970.491-2,2025-07-24,,,,
84233,78.108.482-4,"DAVINSON,",MORENO,2025-07-24,,
84234,77.970.747-4,CONSTRUCTIVOS,E,2025-07-24,,
84235,77.953.385-9,VENTURIA,SPA,2025-07-24,,
84236,78.020.295-5,2025-07-24,,,,
84237,77.953.985-7,2025-07-24,,,,
84238,77.509.402-8,2025-07-24,,,,
