Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
87676,MANTENIMIENTOS,JPS,,,,
87677,78.133.921-0,2025-07-24,,,,
WELDT,PEREZ,E.I.R.L.,,,,
87678,78.832.970-9,COMPUTACIONALES,2025-07-24,,,
HARDMANT,Y,CIA,LTDA,,,
87679,78.187.782-4,FYG,SERVICIOS,SPA,2025-07-24,
87680,77.050.873-8,GUERRERO,"GOMEZ,",2025-07-24,,
BANQUETERIA,Y,CO,,,,
87681,78.145.191-6,KILLA,LIMITADA,2025-07-24,,
87682,78.833.320-K,2025-07-24,,,,
87683,78.134.268-8,VECTORIUM,SPA,2025-07-24,,
87684,78.146.171-7,I.Q,CONSTRUCCIÓN,SPA,2025-07-24,
DJESS,GLOBAL,TRADE,,,,
87685,78.109.811-6,2025-07-24,,,,
87686,78.835.760-5,INMOBILIARIA,ALBACETE,2025-07-24,,
