Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
102491,TRANSPORTES,PUELCHE,S.,,,
102492,76.057.063-K,2025-07-24,,,,
MUNOZ,Y,RICO,LIMITADA,,,
102493,76.057.115-6,2025-07-24,,,,
102494,76.057.259-4,Prado,y,Bozzi,limitada,2025-07-24
102495,76.057.342-6,CONSTRUCTORA,MALLEGAS,2025-07-24,,
TRI,CICLOS,SOCIEDAD,,,,
102496,76.059.313-3,2025-07-24,,,,
102497,76.059.654-K,DATABYTE,S.A,2025-07-24,,
102498,76.060.369-4,2025-07-24,,,,
102499,76.060.420-8,CAPACITACION,SERCONT,2025-07-24,,
102500,76.060.909-9,COMERCIALIZADORA,DIO,2025-07-24,,
IMPLANT,TECHNOLOGY,SPA,,,,
WEISE,Y,ASOCIADOS,,,,
102501,76.061.637-0,2025-07-24,,,,
