Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
59550,PANADERÍA,LISETH,,,,
Johan,Manuel,Flores,Jara,,,
59551,76.366.636-0,2025-07-24,,,,
Trabajos,submarinos,EIRL,,,,
59552,76.865.467-0,ALMA,SPA,2025-07-24,,
59553,76.947.733-0,2025-07-24,,,,
CHAVEZ,CHAVEZ,Y,,,,
59554,77.473.590-9,2025-07-24,,,,
59555,76.128.174-7,Kramer,Producciones,SpA,2025-07-24,
59556,77.135.577-3,RIMI,SPA,2025-07-24,,
59557,76.871.318-9,MPE,TECNOLOGIA,SPA,2025-07-24,
ESCUELA,DE,MÚSICA,,,,
59558,76.919.535-1,POPULAR,LA,SERENA,2025-07-24,
59559,77.473.705-7,INDIVIDUAL,DE,2025-07-24,,
