Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.406.845-7,HERNANDEZ,CURBELO,E.,2025-07-24,,
INGENIERÍA,DE,CONTROL,,,,
72646,77.440.632-8,2025-07-24,,,,
EN,MINERÍA,SPA,,,,
72647,77.980.409-7,PRADOSEXPRESS,SPA,2025-07-24,,
72648,77.689.654-3,2025-07-24,,,,
ARTES,Y,MADERAS,,,,
72649,77.407.835-5,2025-07-24,,,,
72650,77.442.087-8,VIDA,OPTIMA,SPA,2025-07-24,
INGENIERIA,RENAN,DEL,,,,
72651,77.399.373-4,CARMEN,BRIONES,ROJAS,2025-07-24,
KATARI,SPORT,BIKE,2,,,
72652,77.504.688-0,2025-07-24,,,,
72653,76.793.360-6,MTM,SOLUTIONS,SPA,2025-07-24,
72654,77.409.043-6,FRANCISCO,SANCHEZ,2025-07-24,,
72655,76.983.715-9,ECOVIDA,SPA,2025-07-24,,
