Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.562.405-1,MATEX,SPA,2025-07-24,,,
69626,77.250.739-9,INVERSIONES,2025-07-24,,,
COMIDA,AL,PASO,,,,
69627,77.273.882-K,FRANCISCA,ANDREA,2025-07-24,,
GALLEGOS,CID,SPA,,,,
69628,77.272.885-9,2025-07-24,,,,
69629,77.562.511-2,MANU,AGRI,RENTA,SPA,2025-07-24
SHOW,DRONES,CHILE,,,,
69630,77.250.925-1,2025-07-24,,,,
I,BIM,CONSULTORES,,,,
69631,76.277.073-3,2025-07-24,,,,
BLOCK,AND,CUBE,MGA,,,
69632,77.862.919-4,2025-07-24,,,,
69633,77.251.756-4,NORTE,AVENTURA,SPA,2025-07-24,
yamil,caqueo,molina,,,,
69634,76.278.232-4,2025-07-24,,,,
69635,76.631.720-0,2025-07-24,,,,
