Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
105727,G&B,SUMINISTROS,Y,,,
105728,77.863.597-6,2025-07-24,,,,
SERVICIOS,MÉDICOS,DR,,,,
105729,77.863.602-6,GIOVANI,CONCHA,Y,2025-07-24,
105730,77.864.087-2,FODOR,FAST,SPA,2025-07-24,
105731,77.864.475-4,ANTAKARIST,SPA,2025-07-24,,
105732,77.865.316-8,2025-07-24,,,,
105733,77.865.341-9,CONSTRUCCION,ZIMO,2025-07-24,,
105734,77.865.821-6,INTEGRALES,MAHUEL,2025-07-24,,
RANCHEROS,DE,LA,,,,
105735,77.866.685-5,2025-07-24,,,,
105736,77.867.035-6,2025-07-24,,,,
105737,77.867.769-5,AGENCIA,SKID,SPA,2025-07-24,
