Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.810.538-3,LIBROS,LIBELULA,LTDA,2025-07-24,,
103757,76.810.777-7,2025-07-24,,,,
103758,76.810.800-5,2025-07-24,,,,
103759,76.811.291-6,DIRROS,PELLET,SPA,2025-07-24,
103760,76.811.980-5,SAMSONITE,CHILE,S.A.,2025-07-24,
103761,76.812.420-5,JURIDICA,OS,LTDA,2025-07-24,
103762,76.812.443-4,ALFONSO,DEPAOLI,2025-07-24,,
103763,76.813.839-7,ROGUS,SPA,2025-07-24,,
103764,76.814.075-8,PATRIMONIAL,2025-07-24,,,
103765,76.814.542-3,SEBASTIÁN,RUIZ,2025-07-24,,
"ORTEGA,",SERVICIOS,PS,,,,
103766,76.814.598-9,SERVICIOS,PAIVAL,SPA,2025-07-24,
