Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.548.132-3,LIQUEN,LIBRERÍA,SPA,2025-07-24,,
69263,77.342.284-2,CONESER,SPA,2025-07-24,,
69264,76.831.298-2,2025-07-24,,,,
PROFESIONALES,UP,SPA,,,,
69265,77.255.192-4,AQUAM,SERVICIOS,SPA,2025-07-24,
69266,76.259.246-0,2025-07-24,,,,
69267,77.372.044-4,2025-07-24,,,,
GONZÁLEZ,LETELIER,SPA,,,,
69268,77.342.739-9,2025-07-24,,,,
69269,76.609.442-2,2025-07-24,,,,
SERVICIOS,MINEROS,Y,,,,
69270,77.231.540-6,2025-07-24,,,,
69271,76.846.587-8,2025-07-24,,,,
69272,77.372.794-5,2025-07-24,,,,
