Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.559.701-1,DISTRIBUIDORA,CIRCE,2025-07-24,,,
NICOLAS,DIAZ,ORTEGA,,,,
EN,REFRIGERACIÓN,Y,,,,
37500,76.613.679-6,CLIMATIZACION,2025-07-24,,,
EMPRESA,INDIVIDUAL,DE,,,,
37501,77.559.983-9,ADIESTRAMIENTO,2025-07-24,,,
CANINO,KIARA,SPA,,,,
37502,76.614.150-1,DE,CAPACITACION,2025-07-24,,
37503,77.559.986-3,ARIDENT,SPA,2025-07-24,,
37504,76.614.597-3,E.S.L.,INGENIERIA,SPA,2025-07-24,
PUBLICIDAD,Y,EVENTOS,,,,
37505,76.615.289-9,2025-07-24,,,,
37506,77.560.273-2,GUARDIAN,GPS,SPA,2025-07-24,
37507,77.561.434-K,2025-07-24,,,,
37508,76.615.629-0,2025-07-24,,,,
Y,SERVICIOS,E.I.R.L,,,,
