Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
86617,EDUCATIVAS,Y,,,,
CALE,MIRANDA,E.I.R.L.,,,,
86618,77.050.201-2,PICTRUCK,SPA,2025-07-24,,
86619,78.091.572-2,NARRATIVAFILMS,SPA,2025-07-24,,
86620,77.193.485-4,2025-07-24,,,,
SERVICIOS,BETEL,SPA,,,,
86621,78.135.319-1,INSUMOS,CLAUDIA,2025-07-24,,
OLIVARES,RIVERA,E.I.R.L.,,,,
86622,78.091.769-5,TU,DOMICILIO,LEGAL,SPA,2025-07-24
86623,77.193.493-5,2025-07-24,,,,
86624,77.051.533-5,Y,CONSTRUCCIONES,PCV,2025-07-24,
86625,78.091.876-4,FFM,JIMÉNEZ,SPA,2025-07-24,
VERA,Y,COMPANIA,,,,
86626,79.712.860-0,2025-07-24,,,,
