Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
94354,77.853.575-0,MADERAS,JMORENO,SPA,2025-07-24,
94355,77.641.242-2,2025-07-24,,,,
VERÓNICA,ARAYA,MEZA,,,,
94356,77.854.378-8,COMERCIAL,GAMMA,SPA,2025-07-24,
94357,77.641.551-0,MERCHI,SPA,2025-07-24,,
94358,77.855.090-3,AGROCONSULTORES,2025-07-24,,,
94359,77.642.866-3,GLOBOAVENTURA,SPA,2025-07-24,,
94360,77.643.545-7,2025-07-24,,,,
94361,77.855.407-0,JNT,PRODUCCIONES,SPA,2025-07-24,
94362,77.644.151-1,CONSTRUCCIONES,Y,2025-07-24,,
94363,77.644.605-K,COFFE,LIMITADA,2025-07-24,,
