Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
90882,Compañia,Nacional,de,,,
90883,77.214.802-K,2025-07-24,,,,
90884,79.543.520-4,AGROMIR,S,A,2025-07-24,
90885,83.610.800-0,2025-07-24,,,,
EXPORTADORA,MAR,DEL,,,,
90886,9.994.376-9,2025-07-24,,,,
90887,96.779.170-9,ISOPLAST,S,A,2025-07-24,
90888,77.312.175-3,IMBAK,TRADE,SPA,2025-07-24,
90889,77.246.270-0,2025-07-24,,,,
90890,77.312.856-1,FARMACIA,ALI,SPA,2025-07-24,
90891,77.246.416-9,Comercial,La,Roca,SPA,2025-07-24
90892,96.799.950-4,TECNOBAU,S,A,2025-07-24,
