Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
74874,CONSTRUCCIONES,SANTA,,,,
74875,78.081.319-9,READY,SPA,2025-07-24,,
74876,77.056.922-2,DAMGE,SPA,2025-07-24,,
74877,77.761.272-7,AEROCONCE,SERVICIOS,SPA,2025-07-24,
GENSET,CHILE,INGENIERIA,Y,,,
74878,76.901.119-6,2025-07-24,,,,
74879,77.510.432-5,2025-07-24,,,,
74880,78.082.407-7,BRAVIUM,SPA,2025-07-24,,
74881,77.032.884-5,ANTONIO,PEÑALOZA,2025-07-24,,
74882,77.761.277-8,INGENIERÍA,Y,SERVICIOS,2025-07-24,
74883,77.510.657-3,ZÚMBALE,PRIMO,SPA,2025-07-24,
74884,78.082.881-1,PAPELERIA,CON,AMOR,SPA,2025-07-24
