Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
78.020.509-1,INGENIERÍA,2025-07-24,,,,
85219,77.966.663-8,CONDOR,SPA,2025-07-24,,
85220,77.560.157-4,2025-07-24,,,,
85221,78.020.523-7,DENTI,SALUD,MOVIL,SPA,2025-07-24
85222,78.163.948-6,REINALDO,PAREDES,2025-07-24,,
85223,78.075.794-9,2025-07-24,,,,
VÍA,NATURA,SOLUTIONS,,,,
85224,78.020.701-9,2025-07-24,,,,
85225,77.994.591-K,2025-07-24,,,,
85226,78.075.900-3,OFTOMED,S.A.,2025-07-24,,
LPS,INGENIERÍA,Y,,,,
85227,78.012.856-9,2025-07-24,,,,
VIVEROS,Y,JARDINES,,,,
85228,76.986.597-7,2025-07-24,,,,
