Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.857.135-K,TRES,BRUJAS,SPA,2025-07-24,,
EMPRESA,CONSTR,EL,,,,
103844,76.857.990-3,2025-07-24,,,,
103845,76.858.336-6,2025-07-24,,,,
103846,76.858.767-1,ISSOCLINIC,SPORT,2025-07-24,,
103847,76.858.789-2,2025-07-24,,,,
103848,76.858.804-K,INFORMATICOS,DIGITAL,X,2025-07-24,
103849,76.859.062-1,CORPORATIVOS,CHILOÉ,2025-07-24,,
103850,76.859.224-1,J,&amp;,F,SPA,2025-07-24
103851,76.859.356-6,2025-07-24,,,,
103852,76.859.419-8,MAQUI,COLOR,SPA,2025-07-24,
103853,76.860.189-5,GARBAN,SPA,2025-07-24,,
