Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
56601,SOCIEDAD,OCETRONICS,,,,
56602,76.739.523-K,FARMANOSTICA,SPA,2025-07-24,,
INDUSTRIA,Y,MEDICION,S.,,,
56603,76.233.979-K,2025-07-24,,,,
56604,78.159.193-9,DEFOSEP,SPA,2025-07-24,,
56605,76.760.305-3,PUBLICITARIAS,DAVID,2025-07-24,,
ROJAS,CISTERNAS,EIR,,,,
Comercial,e,Industrial,,,,
56606,78.554.520-6,2025-07-24,,,,
56607,71.918.300-K,2025-07-24,,,,
56608,78.558.400-7,BIARRITZ,SPA,2025-07-24,,
56609,5.271.539-3,2025-07-24,,,,
56610,76.772.755-0,2025-07-24,,,,
56611,76.772.867-0,TUKI,CAR,MOTOR,SPORT,2025-07-24
