Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77293,SERVICIOS,PUBLICITARIOS,,,,
PATRICIA,HERNANDEZ,Y,,,,
77294,77.648.473-3,2025-07-24,,,,
77295,77.729.232-3,CRILEN,SPA,2025-07-24,,
77296,77.606.752-0,2025-07-24,,,,
77297,76.645.632-4,NUAR,Multiservices,2025-07-24,,
FERRETERIA,LLANOS,Y,,,,
77298,77.648.736-8,2025-07-24,,,,
77299,77.019.253-6,KOFU,SPA,2025-07-24,,
77300,77.104.342-9,2025-07-24,,,,
COMERCIALIZADORA,ONE,SPA,,,,
77301,76.646.250-2,jardin,inafntil,emilita,ltda,2025-07-24
77302,78.193.259-0,MAQUI,FILMS,SPA,2025-07-24,
77303,77.020.009-1,SERPRELEC,SPA,2025-07-24,,
77304,77.606.777-6,TOPE,DE,CABRA,SPA,2025-07-24
